sequence_id,speaker_id,sequence_index,utterance_ids,window_files,labels,sequence_label,escalation_label,split
seq_000573,21,34,"[""21_03-01-05-02-02-01-21"", ""21_03-01-05-02-02-02-21"", ""21_03-01-06-01-01-01-21"", ""21_03-01-06-01-01-02-21""]","[""data/processed/audio/test/21_03-01-05-02-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-05-02-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-01-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000574,21,35,"[""21_03-01-05-02-02-02-21"", ""21_03-01-06-01-01-01-21"", ""21_03-01-06-01-01-02-21"", ""21_03-01-06-01-02-01-21""]","[""data/processed/audio/test/21_03-01-05-02-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-02-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000575,21,36,"[""21_03-01-06-01-01-01-21"", ""21_03-01-06-01-01-02-21"", ""21_03-01-06-01-02-01-21"", ""21_03-01-06-01-02-02-21""]","[""data/processed/audio/test/21_03-01-06-01-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-02-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000576,21,37,"[""21_03-01-06-01-01-02-21"", ""21_03-01-06-01-02-01-21"", ""21_03-01-06-01-02-02-21"", ""21_03-01-06-02-01-01-21""]","[""data/processed/audio/test/21_03-01-06-01-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-01-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000577,21,38,"[""21_03-01-06-01-02-01-21"", ""21_03-01-06-01-02-02-21"", ""21_03-01-06-02-01-01-21"", ""21_03-01-06-02-01-02-21""]","[""data/processed/audio/test/21_03-01-06-01-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-01-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-01-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000578,21,39,"[""21_03-01-06-01-02-02-21"", ""21_03-01-06-02-01-01-21"", ""21_03-01-06-02-01-02-21"", ""21_03-01-06-02-02-01-21""]","[""data/processed/audio/test/21_03-01-06-01-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-02-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000579,21,40,"[""21_03-01-06-02-01-01-21"", ""21_03-01-06-02-01-02-21"", ""21_03-01-06-02-02-01-21"", ""21_03-01-06-02-02-02-21""]","[""data/processed/audio/test/21_03-01-06-02-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-02-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000580,21,41,"[""21_03-01-06-02-01-02-21"", ""21_03-01-06-02-02-01-21"", ""21_03-01-06-02-02-02-21"", ""21_03-01-07-01-01-01-21""]","[""data/processed/audio/test/21_03-01-06-02-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-01-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000581,21,42,"[""21_03-01-06-02-02-01-21"", ""21_03-01-06-02-02-02-21"", ""21_03-01-07-01-01-01-21"", ""21_03-01-07-01-01-02-21""]","[""data/processed/audio/test/21_03-01-06-02-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-06-02-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-01-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000582,21,43,"[""21_03-01-06-02-02-02-21"", ""21_03-01-07-01-01-01-21"", ""21_03-01-07-01-01-02-21"", ""21_03-01-07-01-02-01-21""]","[""data/processed/audio/test/21_03-01-06-02-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-02-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000583,21,44,"[""21_03-01-07-01-01-01-21"", ""21_03-01-07-01-01-02-21"", ""21_03-01-07-01-02-01-21"", ""21_03-01-07-01-02-02-21""]","[""data/processed/audio/test/21_03-01-07-01-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-02-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000584,21,45,"[""21_03-01-07-01-01-02-21"", ""21_03-01-07-01-02-01-21"", ""21_03-01-07-01-02-02-21"", ""21_03-01-07-02-01-01-21""]","[""data/processed/audio/test/21_03-01-07-01-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-01-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000585,21,46,"[""21_03-01-07-01-02-01-21"", ""21_03-01-07-01-02-02-21"", ""21_03-01-07-02-01-01-21"", ""21_03-01-07-02-01-02-21""]","[""data/processed/audio/test/21_03-01-07-01-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-01-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-01-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000586,21,47,"[""21_03-01-07-01-02-02-21"", ""21_03-01-07-02-01-01-21"", ""21_03-01-07-02-01-02-21"", ""21_03-01-07-02-02-01-21""]","[""data/processed/audio/test/21_03-01-07-01-02-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-02-01-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000587,21,48,"[""21_03-01-07-02-01-01-21"", ""21_03-01-07-02-01-02-21"", ""21_03-01-07-02-02-01-21"", ""21_03-01-07-02-02-02-21""]","[""data/processed/audio/test/21_03-01-07-02-01-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-01-02-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-02-01-21_win0.wav"", ""data/processed/audio/test/21_03-01-07-02-02-02-21_win0.wav""]","[1, 1, 1, 1]",1,0,test
seq_000588,22,0,"[""22_03-01-01-01-01-01-22"", ""22_03-01-01-01-01-02-22"", ""22_03-01-01-01-02-01-22"", ""22_03-01-01-01-02-02-22""]","[""data/processed/audio/train/22_03-01-01-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-01-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-01-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-01-01-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000589,22,1,"[""22_03-01-01-01-01-02-22"", ""22_03-01-01-01-02-01-22"", ""22_03-01-01-01-02-02-22"", ""22_03-01-02-01-01-01-22""]","[""data/processed/audio/train/22_03-01-01-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-01-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-01-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-01-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000590,22,2,"[""22_03-01-01-01-02-01-22"", ""22_03-01-01-01-02-02-22"", ""22_03-01-02-01-01-01-22"", ""22_03-01-02-01-01-02-22""]","[""data/processed/audio/train/22_03-01-01-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-01-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-01-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000591,22,3,"[""22_03-01-01-01-02-02-22"", ""22_03-01-02-01-01-01-22"", ""22_03-01-02-01-01-02-22"", ""22_03-01-02-01-02-01-22""]","[""data/processed/audio/train/22_03-01-01-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-02-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000592,22,4,"[""22_03-01-02-01-01-01-22"", ""22_03-01-02-01-01-02-22"", ""22_03-01-02-01-02-01-22"", ""22_03-01-02-01-02-02-22""]","[""data/processed/audio/train/22_03-01-02-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000593,22,5,"[""22_03-01-02-01-01-02-22"", ""22_03-01-02-01-02-01-22"", ""22_03-01-02-01-02-02-22"", ""22_03-01-02-02-01-01-22""]","[""data/processed/audio/train/22_03-01-02-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-01-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000594,22,6,"[""22_03-01-02-01-02-01-22"", ""22_03-01-02-01-02-02-22"", ""22_03-01-02-02-01-01-22"", ""22_03-01-02-02-01-02-22""]","[""data/processed/audio/train/22_03-01-02-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-01-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000595,22,7,"[""22_03-01-02-01-02-02-22"", ""22_03-01-02-02-01-01-22"", ""22_03-01-02-02-01-02-22"", ""22_03-01-02-02-02-01-22""]","[""data/processed/audio/train/22_03-01-02-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-02-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000596,22,8,"[""22_03-01-02-02-01-01-22"", ""22_03-01-02-02-01-02-22"", ""22_03-01-02-02-02-01-22"", ""22_03-01-02-02-02-02-22""]","[""data/processed/audio/train/22_03-01-02-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000597,22,9,"[""22_03-01-02-02-01-02-22"", ""22_03-01-02-02-02-01-22"", ""22_03-01-02-02-02-02-22"", ""22_03-01-03-01-01-01-22""]","[""data/processed/audio/train/22_03-01-02-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-01-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000598,22,10,"[""22_03-01-02-02-02-01-22"", ""22_03-01-02-02-02-02-22"", ""22_03-01-03-01-01-01-22"", ""22_03-01-03-01-01-02-22""]","[""data/processed/audio/train/22_03-01-02-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-02-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-01-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000599,22,11,"[""22_03-01-02-02-02-02-22"", ""22_03-01-03-01-01-01-22"", ""22_03-01-03-01-01-02-22"", ""22_03-01-03-01-02-01-22""]","[""data/processed/audio/train/22_03-01-02-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-02-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000600,22,12,"[""22_03-01-03-01-01-01-22"", ""22_03-01-03-01-01-02-22"", ""22_03-01-03-01-02-01-22"", ""22_03-01-03-01-02-02-22""]","[""data/processed/audio/train/22_03-01-03-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000601,22,13,"[""22_03-01-03-01-01-02-22"", ""22_03-01-03-01-02-01-22"", ""22_03-01-03-01-02-02-22"", ""22_03-01-03-02-01-01-22""]","[""data/processed/audio/train/22_03-01-03-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-01-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000602,22,14,"[""22_03-01-03-01-02-01-22"", ""22_03-01-03-01-02-02-22"", ""22_03-01-03-02-01-01-22"", ""22_03-01-03-02-01-02-22""]","[""data/processed/audio/train/22_03-01-03-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-01-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000603,22,15,"[""22_03-01-03-01-02-02-22"", ""22_03-01-03-02-01-01-22"", ""22_03-01-03-02-01-02-22"", ""22_03-01-03-02-02-01-22""]","[""data/processed/audio/train/22_03-01-03-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-02-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000604,22,16,"[""22_03-01-03-02-01-01-22"", ""22_03-01-03-02-01-02-22"", ""22_03-01-03-02-02-01-22"", ""22_03-01-03-02-02-02-22""]","[""data/processed/audio/train/22_03-01-03-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000605,22,17,"[""22_03-01-03-02-01-02-22"", ""22_03-01-03-02-02-01-22"", ""22_03-01-03-02-02-02-22"", ""22_03-01-04-01-01-01-22""]","[""data/processed/audio/train/22_03-01-03-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-01-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000606,22,18,"[""22_03-01-03-02-02-01-22"", ""22_03-01-03-02-02-02-22"", ""22_03-01-04-01-01-01-22"", ""22_03-01-04-01-01-02-22""]","[""data/processed/audio/train/22_03-01-03-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-03-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-01-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000607,22,19,"[""22_03-01-03-02-02-02-22"", ""22_03-01-04-01-01-01-22"", ""22_03-01-04-01-01-02-22"", ""22_03-01-04-01-02-01-22""]","[""data/processed/audio/train/22_03-01-03-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-02-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000608,22,20,"[""22_03-01-04-01-01-01-22"", ""22_03-01-04-01-01-02-22"", ""22_03-01-04-01-02-01-22"", ""22_03-01-04-01-02-02-22""]","[""data/processed/audio/train/22_03-01-04-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000609,22,21,"[""22_03-01-04-01-01-02-22"", ""22_03-01-04-01-02-01-22"", ""22_03-01-04-01-02-02-22"", ""22_03-01-04-02-01-01-22""]","[""data/processed/audio/train/22_03-01-04-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-01-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000610,22,22,"[""22_03-01-04-01-02-01-22"", ""22_03-01-04-01-02-02-22"", ""22_03-01-04-02-01-01-22"", ""22_03-01-04-02-01-02-22""]","[""data/processed/audio/train/22_03-01-04-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-01-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000611,22,23,"[""22_03-01-04-01-02-02-22"", ""22_03-01-04-02-01-01-22"", ""22_03-01-04-02-01-02-22"", ""22_03-01-04-02-02-01-22""]","[""data/processed/audio/train/22_03-01-04-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-02-01-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000612,22,24,"[""22_03-01-04-02-01-01-22"", ""22_03-01-04-02-01-02-22"", ""22_03-01-04-02-02-01-22"", ""22_03-01-04-02-02-02-22""]","[""data/processed/audio/train/22_03-01-04-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-02-02-22_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000613,22,25,"[""22_03-01-04-02-01-02-22"", ""22_03-01-04-02-02-01-22"", ""22_03-01-04-02-02-02-22"", ""22_03-01-05-01-01-01-22""]","[""data/processed/audio/train/22_03-01-04-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-01-01-22_win0.wav""]","[0, 0, 0, 1]",1,0,train
seq_000614,22,26,"[""22_03-01-04-02-02-01-22"", ""22_03-01-04-02-02-02-22"", ""22_03-01-05-01-01-01-22"", ""22_03-01-05-01-01-02-22""]","[""data/processed/audio/train/22_03-01-04-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-04-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-01-02-22_win0.wav""]","[0, 0, 1, 1]",1,1,train
seq_000615,22,27,"[""22_03-01-04-02-02-02-22"", ""22_03-01-05-01-01-01-22"", ""22_03-01-05-01-01-02-22"", ""22_03-01-05-01-02-01-22""]","[""data/processed/audio/train/22_03-01-04-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-02-01-22_win0.wav""]","[0, 1, 1, 1]",1,1,train
seq_000616,22,28,"[""22_03-01-05-01-01-01-22"", ""22_03-01-05-01-01-02-22"", ""22_03-01-05-01-02-01-22"", ""22_03-01-05-01-02-02-22""]","[""data/processed/audio/train/22_03-01-05-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-02-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000617,22,29,"[""22_03-01-05-01-01-02-22"", ""22_03-01-05-01-02-01-22"", ""22_03-01-05-01-02-02-22"", ""22_03-01-05-02-01-01-22""]","[""data/processed/audio/train/22_03-01-05-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-01-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000618,22,30,"[""22_03-01-05-01-02-01-22"", ""22_03-01-05-01-02-02-22"", ""22_03-01-05-02-01-01-22"", ""22_03-01-05-02-01-02-22""]","[""data/processed/audio/train/22_03-01-05-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-01-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000619,22,31,"[""22_03-01-05-01-02-02-22"", ""22_03-01-05-02-01-01-22"", ""22_03-01-05-02-01-02-22"", ""22_03-01-05-02-02-01-22""]","[""data/processed/audio/train/22_03-01-05-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-02-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000620,22,32,"[""22_03-01-05-02-01-01-22"", ""22_03-01-05-02-01-02-22"", ""22_03-01-05-02-02-01-22"", ""22_03-01-05-02-02-02-22""]","[""data/processed/audio/train/22_03-01-05-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-02-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000621,22,33,"[""22_03-01-05-02-01-02-22"", ""22_03-01-05-02-02-01-22"", ""22_03-01-05-02-02-02-22"", ""22_03-01-06-01-01-01-22""]","[""data/processed/audio/train/22_03-01-05-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-01-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000622,22,34,"[""22_03-01-05-02-02-01-22"", ""22_03-01-05-02-02-02-22"", ""22_03-01-06-01-01-01-22"", ""22_03-01-06-01-01-02-22""]","[""data/processed/audio/train/22_03-01-05-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-05-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-01-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000623,22,35,"[""22_03-01-05-02-02-02-22"", ""22_03-01-06-01-01-01-22"", ""22_03-01-06-01-01-02-22"", ""22_03-01-06-01-02-01-22""]","[""data/processed/audio/train/22_03-01-05-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-02-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000624,22,36,"[""22_03-01-06-01-01-01-22"", ""22_03-01-06-01-01-02-22"", ""22_03-01-06-01-02-01-22"", ""22_03-01-06-01-02-02-22""]","[""data/processed/audio/train/22_03-01-06-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-02-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000625,22,37,"[""22_03-01-06-01-01-02-22"", ""22_03-01-06-01-02-01-22"", ""22_03-01-06-01-02-02-22"", ""22_03-01-06-02-01-01-22""]","[""data/processed/audio/train/22_03-01-06-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-01-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000626,22,38,"[""22_03-01-06-01-02-01-22"", ""22_03-01-06-01-02-02-22"", ""22_03-01-06-02-01-01-22"", ""22_03-01-06-02-01-02-22""]","[""data/processed/audio/train/22_03-01-06-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-01-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000627,22,39,"[""22_03-01-06-01-02-02-22"", ""22_03-01-06-02-01-01-22"", ""22_03-01-06-02-01-02-22"", ""22_03-01-06-02-02-01-22""]","[""data/processed/audio/train/22_03-01-06-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-02-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000628,22,40,"[""22_03-01-06-02-01-01-22"", ""22_03-01-06-02-01-02-22"", ""22_03-01-06-02-02-01-22"", ""22_03-01-06-02-02-02-22""]","[""data/processed/audio/train/22_03-01-06-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-02-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
